,CustomerID,TotalRevenue,Orders,FirstPurchase,LastPurchase,DaysActive,AvgOrderValue,PurchaseFreq,ValueSegment
1073,13802,4599.42,3,2011-02-01 12:03:00,2011-07-24 10:54:00,172,1533.14,0.44554455445544555,High
1074,13803,277.07,1,2011-03-29 12:57:00,2011-03-29 12:57:00,0,277.07,1.0,Low
1075,13804,2635.79,7,2011-02-23 09:09:00,2011-11-09 12:32:00,259,376.5414285714286,0.726643598615917,High
1076,13805,924.6,2,2011-08-02 15:29:00,2011-10-18 14:50:00,76,462.3,0.5660377358490566,Medium
1077,13806,256.38,1,2011-10-07 11:43:00,2011-10-07 11:43:00,0,256.38,1.0,Low
1078,13807,112.6,1,2010-12-07 15:48:00,2010-12-07 15:48:00,0,112.6,1.0,Low
1079,13808,1747.66,5,2011-09-04 12:07:00,2011-12-04 12:18:00,91,349.53200000000004,1.2396694214876034,High
1080,13809,155.05,1,2011-02-07 13:15:00,2011-02-07 13:15:00,0,155.05,1.0,Low
1081,13810,1499.01,3,2011-10-14 12:57:00,2011-11-11 08:33:00,27,499.67,1.5789473684210527,High
1082,13811,814.5,3,2011-04-14 18:40:00,2011-06-09 09:54:00,55,271.5,1.0588235294117647,Medium
1083,13812,539.0,3,2011-08-26 12:54:00,2011-10-28 14:27:00,63,179.66666666666666,0.9677419354838709,Medium
1084,13813,1366.8600000000001,4,2011-07-28 10:33:00,2011-10-31 10:38:00,95,341.71500000000003,0.9600000000000002,High
1085,13814,1579.12,2,2011-07-25 13:54:00,2011-09-08 13:48:00,44,789.56,0.8108108108108107,High
1086,13815,4027.36,4,2011-01-25 12:16:00,2011-11-17 14:19:00,296,1006.84,0.36809815950920244,High
1087,13816,571.6700000000001,2,2011-10-06 14:37:00,2011-11-16 08:38:00,40,285.83500000000004,0.8571428571428572,Medium
1088,13817,382.98,2,2010-12-23 11:46:00,2011-11-10 17:49:00,322,191.49,0.17045454545454547,Low
1089,13819,1140.35,3,2011-01-24 10:38:00,2011-02-11 10:38:00,18,380.1166666666666,1.875,Medium
1090,13821,385.64,2,2011-03-23 11:30:00,2011-07-18 09:49:00,116,192.82,0.410958904109589,Low
1091,13822,632.0,2,2011-10-30 15:55:00,2011-12-04 12:13:00,34,316.0,0.9375,Medium
1092,13823,957.66,2,2011-09-09 10:42:00,2011-11-21 10:22:00,72,478.83,0.5882352941176471,Medium
1093,13824,1698.94,5,2011-02-02 13:07:00,2011-11-07 12:41:00,277,339.788,0.488599348534202,High
1094,13826,189.5,1,2011-06-16 13:48:00,2011-06-16 13:48:00,0,189.5,1.0,Low
1095,13827,412.05,3,2011-07-19 15:38:00,2011-10-13 12:38:00,85,137.35,0.7826086956521738,Medium
1096,13828,209.49,1,2011-11-17 16:02:00,2011-11-17 16:02:00,0,209.49,1.0,Low
1097,13831,2202.99,6,2010-12-05 12:13:00,2011-11-23 15:41:00,353,367.16499999999996,0.46997389033942555,High
1098,13832,52.199999999999996,1,2011-11-20 15:36:00,2011-11-20 15:36:00,0,52.199999999999996,1.0,Low
1099,13833,384.8,1,2011-07-03 13:27:00,2011-07-03 13:27:00,0,384.8,1.0,Low
1100,13835,834.5699999999999,4,2011-05-08 15:22:00,2011-11-14 15:37:00,190,208.64249999999998,0.5454545454545455,Medium
1101,13837,271.24,2,2011-01-26 12:15:00,2011-05-12 12:10:00,105,135.62,0.4444444444444444,Low
1102,13838,691.73,4,2010-12-05 10:45:00,2011-12-04 11:00:00,364,172.9325,0.30456852791878175,Medium
1103,13841,85.0,1,2011-04-01 12:10:00,2011-04-01 12:10:00,0,85.0,1.0,Low
1104,13842,3385.62,9,2010-12-08 10:39:00,2011-10-12 10:51:00,308,376.18,0.7988165680473372,High
1105,13844,361.62,1,2011-11-28 13:21:00,2011-11-28 13:21:00,0,361.62,1.0,Low
1106,13845,312.98,1,2011-10-06 08:25:00,2011-10-06 08:25:00,0,312.98,1.0,Low
1107,13846,865.06,3,2010-12-14 16:07:00,2011-11-15 12:07:00,335,288.3533333333333,0.24657534246575344,Medium
1108,13848,1255.0,3,2010-12-08 15:10:00,2011-09-08 12:58:00,273,418.3333333333333,0.297029702970297,High
1109,13849,1537.9499999999998,2,2011-06-22 10:11:00,2011-10-19 10:59:00,119,768.9749999999999,0.40268456375838924,High
1110,13850,1595.48,1,2011-08-02 14:04:00,2011-08-02 14:04:00,0,1595.48,1.0,High
1111,13851,2651.46,3,2011-02-24 17:18:00,2011-09-05 12:36:00,192,883.82,0.4054054054054054,High
1112,13853,1090.14,1,2011-10-13 14:18:00,2011-10-13 14:18:00,0,1090.14,1.0,Medium
1113,13854,8109.52,25,2010-12-09 10:48:00,2011-12-01 09:06:00,356,324.3808,1.9430051813471503,High
1114,13856,388.5,3,2011-05-20 13:13:00,2011-06-24 10:03:00,34,129.5,1.40625,Low
1115,13858,216.17,1,2011-10-13 16:17:00,2011-10-13 16:17:00,0,216.17,1.0,Low
1116,13859,201.16,1,2011-01-17 16:14:00,2011-01-17 16:14:00,0,201.16,1.0,Low
1117,13860,1245.9,5,2011-09-14 09:27:00,2011-12-08 12:57:00,85,249.18,1.3043478260869565,High
1118,13862,2209.36,8,2011-01-11 15:13:00,2011-11-21 16:24:00,314,276.17,0.6976744186046512,High
1119,13863,305.78,1,2011-04-06 10:20:00,2011-04-06 10:20:00,0,305.78,1.0,Low
1120,13865,501.56,4,2011-02-23 12:04:00,2011-10-12 13:31:00,231,125.39,0.4597701149425288,Medium
1121,13866,145.67000000000002,1,2011-09-26 14:54:00,2011-09-26 14:54:00,0,145.67000000000002,1.0,Low
1122,13867,1015.2900000000001,3,2011-05-05 17:28:00,2011-11-08 15:48:00,186,338.43,0.41666666666666663,Medium
1123,13868,3192.54,2,2011-11-01 12:45:00,2011-12-02 16:32:00,31,1596.27,0.9836065573770493,High
1124,13869,3104.95,4,2010-12-17 15:14:00,2011-08-08 13:53:00,233,776.2375,0.4562737642585552,High
1125,13870,2770.94,8,2011-02-25 09:09:00,2011-12-07 13:23:00,285,346.3675,0.7619047619047619,High
1126,13871,6403.25,13,2011-02-04 09:30:00,2011-11-17 10:49:00,286,492.5576923076923,1.2341772151898733,High
1127,13873,389.6,3,2011-02-03 09:37:00,2011-08-12 10:08:00,190,129.86666666666667,0.4090909090909091,Medium
1128,13874,540.45,1,2010-12-16 18:20:00,2010-12-16 18:20:00,0,540.45,1.0,Medium
1129,13875,1786.79,5,2011-02-11 15:39:00,2011-10-17 09:36:00,247,357.358,0.5415162454873647,High
1130,13876,122.7,1,2011-10-07 10:22:00,2011-10-07 10:22:00,0,122.7,1.0,Low
1131,13877,117.24,1,2011-09-14 15:49:00,2011-09-14 15:49:00,0,117.24,1.0,Low
1132,13878,1281.53,1,2011-10-16 12:19:00,2011-10-16 12:19:00,0,1281.53,1.0,High
1133,13880,3219.77,13,2010-12-07 14:00:00,2011-11-18 13:44:00,345,247.67461538461538,1.04,High
1134,13881,17159.52,20,2011-02-01 10:14:00,2011-12-06 12:50:00,308,857.976,1.7751479289940828,High
1135,13882,1191.13,5,2011-10-06 15:28:00,2011-12-07 11:16:00,61,238.22600000000003,1.6483516483516485,Medium
1136,13883,2674.48,5,2011-03-31 17:17:00,2011-11-29 10:45:00,242,534.896,0.5514705882352942,High
1137,13884,787.6,5,2011-03-01 13:40:00,2011-12-02 16:30:00,276,157.52,0.4901960784313726,Medium
1138,13885,506.79999999999995,2,2011-05-23 08:52:00,2011-06-03 15:07:00,11,253.39999999999998,1.4634146341463414,Medium
1139,13886,243.56,1,2011-09-29 13:17:00,2011-09-29 13:17:00,0,243.56,1.0,Low
1140,13887,349.55,1,2011-05-19 17:22:00,2011-05-19 17:22:00,0,349.55,1.0,Low
1141,13888,605.63,2,2011-05-05 14:41:00,2011-08-12 10:13:00,98,302.815,0.46875,Medium
1142,13889,416.90000000000003,1,2011-09-08 09:13:00,2011-09-08 09:13:00,0,416.90000000000003,1.0,Medium
1143,13890,1883.81,10,2010-12-16 09:31:00,2011-12-08 15:36:00,357,188.381,0.7751937984496123,High
1144,13892,632.9699999999999,4,2011-04-07 12:04:00,2011-11-13 11:50:00,219,158.24249999999998,0.48192771084337344,Medium
1145,13893,821.1,1,2011-02-15 11:30:00,2011-02-15 11:30:00,0,821.1,1.0,Medium
1146,13894,564.62,3,2011-02-02 12:54:00,2011-11-16 09:44:00,286,188.20666666666668,0.2848101265822785,Medium
1147,13895,2593.07,4,2011-06-28 10:17:00,2011-11-11 16:57:00,136,648.2675,0.7228915662650602,High
1148,13897,311.16,1,2011-10-20 14:30:00,2011-10-20 14:30:00,0,311.16,1.0,Low
1149,13898,155.93,1,2011-01-18 10:28:00,2011-01-18 10:28:00,0,155.93,1.0,Low
1150,13899,388.52,2,2011-03-10 09:30:00,2011-11-23 13:40:00,258,194.26,0.20833333333333334,Low
1151,13900,740.95,3,2011-03-22 10:13:00,2011-06-09 19:26:00,79,246.98333333333335,0.8256880733944955,Medium
1152,13901,2867.2000000000003,5,2011-01-25 09:01:00,2011-09-28 14:48:00,246,573.44,0.5434782608695653,High
1153,13904,332.64,2,2011-02-18 11:18:00,2011-11-02 13:41:00,257,166.32,0.20905923344947736,Low
1154,13908,2369.55,4,2011-03-08 12:04:00,2011-09-21 11:49:00,196,592.3875,0.5309734513274337,High
1155,13911,2580.91,9,2011-02-04 14:46:00,2011-10-13 15:43:00,251,286.7677777777778,0.9608540925266903,High
1156,13914,626.45,2,2011-11-03 16:28:00,2011-11-28 10:35:00,24,313.225,1.1111111111111112,Medium
1157,13917,272.03999999999996,2,2011-06-01 12:46:00,2011-10-21 09:56:00,141,136.01999999999998,0.3508771929824561,Low
1158,13918,1212.84,2,2011-03-31 18:05:00,2011-10-21 12:25:00,203,606.42,0.2575107296137339,High
1159,13919,384.81,2,2011-08-10 10:15:00,2011-10-11 14:24:00,62,192.405,0.6521739130434783,Low
1160,13922,172.25,1,2010-12-23 10:38:00,2010-12-23 10:38:00,0,172.25,1.0,Low
1161,13923,351.13,1,2011-10-17 12:33:00,2011-10-17 12:33:00,0,351.13,1.0,Low
1162,13924,1838.85,6,2011-09-28 15:07:00,2011-12-08 09:39:00,70,306.47499999999997,1.7999999999999998,High
1163,13925,678.25,4,2011-07-28 12:09:00,2011-09-08 12:47:00,42,169.5625,1.6666666666666667,Medium
1164,13926,223.85000000000002,1,2011-11-16 13:16:00,2011-11-16 13:16:00,0,223.85000000000002,1.0,Low
1165,13927,348.99,1,2011-09-26 12:00:00,2011-09-26 12:00:00,0,348.99,1.0,Low
1166,13928,464.57000000000005,4,2011-07-29 15:59:00,2011-11-29 10:33:00,122,116.14250000000001,0.7894736842105263,Medium
1167,13929,842.65,2,2011-01-17 15:11:00,2011-06-23 15:26:00,157,421.325,0.32085561497326204,Medium
1168,13930,337.34,2,2011-07-26 11:00:00,2011-10-13 09:45:00,78,168.67,0.5555555555555556,Low
1169,13931,1237.5300000000002,2,2011-03-04 08:43:00,2011-09-05 10:12:00,185,618.7650000000001,0.27906976744186046,High
1170,13932,307.4,1,2011-02-18 12:02:00,2011-02-18 12:02:00,0,307.4,1.0,Low
1171,13933,608.79,2,2011-07-14 13:35:00,2011-08-22 14:03:00,39,304.395,0.8695652173913044,Medium
1172,13934,922.1,1,2011-03-21 08:39:00,2011-03-21 08:39:00,0,922.1,1.0,Medium
1173,13936,376.58,1,2011-06-13 08:47:00,2011-06-13 08:47:00,0,376.58,1.0,Low
1174,13937,158.85,1,2011-06-23 16:35:00,2011-06-23 16:35:00,0,158.85,1.0,Low
1175,13938,71.66,1,2011-11-04 14:37:00,2011-11-04 14:37:00,0,71.66,1.0,Low
1176,13939,568.55,3,2011-02-01 11:30:00,2011-11-16 13:33:00,288,189.51666666666665,0.2830188679245283,Medium
1177,13940,839.14,4,2011-07-18 16:05:00,2011-11-22 15:15:00,126,209.785,0.7692307692307692,Medium
1178,13941,5112.96,5,2010-12-02 10:17:00,2011-11-18 09:43:00,350,1022.592,0.39473684210526316,High
1179,13946,561.57,3,2011-03-17 10:02:00,2011-09-21 13:33:00,188,187.19000000000003,0.41284403669724773,Medium
1180,13947,90.6,1,2011-10-05 14:42:00,2011-10-05 14:42:00,0,90.6,1.0,Low
1181,13948,102.0,1,2010-12-14 10:18:00,2010-12-14 10:18:00,0,102.0,1.0,Low
1182,13949,2427.32,6,2011-09-06 11:55:00,2011-12-07 09:35:00,91,404.55333333333334,1.4876033057851241,High
1183,13950,745.06,4,2011-04-07 11:29:00,2011-11-28 14:44:00,235,186.265,0.45283018867924535,Medium
1184,13951,674.45,3,2011-02-18 15:21:00,2011-06-16 16:43:00,118,224.8166666666667,0.6081081081081081,Medium
1185,13952,3251.071,2,2011-04-15 09:27:00,2011-05-06 09:00:00,20,1625.5355,1.2000000000000002,High
1186,13953,3515.68,7,2010-12-22 10:29:00,2011-12-02 16:04:00,345,502.23999999999995,0.56,High
1187,13954,439.91999999999996,2,2011-09-30 10:52:00,2011-12-08 12:50:00,69,219.95999999999998,0.6060606060606061,Medium
1188,13955,322.96,2,2011-02-07 12:24:00,2011-07-08 17:19:00,151,161.48,0.3314917127071823,Low
1189,13956,1026.42,5,2011-03-13 12:51:00,2011-12-04 13:20:00,266,205.28400000000002,0.5067567567567567,Medium
1190,13959,598.2,3,2010-12-12 13:56:00,2011-09-21 15:06:00,283,199.4,0.28753993610223644,Medium
1191,13960,230.22,2,2011-09-29 12:39:00,2011-11-18 15:27:00,50,115.11,0.7499999999999999,Low
1192,13962,169.55,2,2011-04-08 11:21:00,2011-11-18 08:47:00,223,84.775,0.23715415019762845,Low
1193,13963,664.54,4,2010-12-07 09:21:00,2011-02-04 14:43:00,59,166.135,1.348314606741573,Medium
1194,13967,80.7,1,2011-07-17 12:02:00,2011-07-17 12:02:00,0,80.7,1.0,Low
1195,13969,9053.94,18,2010-12-09 19:32:00,2011-12-02 15:11:00,357,502.99666666666667,1.3953488372093024,High
1196,13971,2758.26,8,2011-02-27 12:27:00,2011-11-21 12:06:00,266,344.7825,0.8108108108108107,High
1197,13972,190.25,2,2011-05-22 11:34:00,2011-09-30 11:54:00,131,95.125,0.3726708074534162,Low
1198,13973,264.7,1,2011-02-25 15:21:00,2011-02-25 15:21:00,0,264.7,1.0,Low
1199,13974,413.59000000000003,1,2011-10-21 14:41:00,2011-10-21 14:41:00,0,413.59000000000003,1.0,Medium
1200,13975,2526.28,6,2011-03-08 12:19:00,2011-11-08 13:19:00,245,421.0466666666667,0.6545454545454545,High
1201,13976,357.98,1,2011-05-17 09:13:00,2011-05-17 09:13:00,0,357.98,1.0,Low
1202,13978,196.79000000000002,2,2011-10-25 15:04:00,2011-11-25 11:36:00,30,98.39500000000001,1.0,Low
1203,13979,869.87,1,2011-09-27 13:32:00,2011-09-27 13:32:00,0,869.87,1.0,Medium
1204,13980,200.14,1,2011-10-10 13:34:00,2011-10-10 13:34:00,0,200.14,1.0,Low
1205,13982,1871.81,4,2010-12-09 13:57:00,2011-10-31 16:24:00,326,467.9525,0.33707865168539325,High
1206,13983,2603.43,12,2010-12-08 10:38:00,2011-11-10 11:06:00,337,216.9525,0.9809264305177112,High
1207,13984,920.51,5,2010-12-08 15:58:00,2011-11-13 12:38:00,339,184.102,0.4065040650406504,Medium
1208,13985,7060.13,15,2011-03-20 13:48:00,2011-12-05 17:06:00,260,470.67533333333336,1.5517241379310345,High
1209,13986,320.46,1,2011-11-22 15:00:00,2011-11-22 15:00:00,0,320.46,1.0,Low
1210,13988,4147.96,6,2011-03-30 11:48:00,2011-11-20 10:15:00,234,691.3266666666667,0.6818181818181818,High
1211,13989,1266.08,2,2011-04-14 15:39:00,2011-10-05 09:47:00,173,633.04,0.2955665024630542,High
1212,13990,311.3,1,2011-05-10 15:19:00,2011-05-10 15:19:00,0,311.3,1.0,Low
1213,13991,855.9699999999999,6,2011-07-19 12:58:00,2011-11-27 16:18:00,131,142.66166666666666,1.1180124223602486,Medium
1214,13992,76.8,1,2011-11-09 15:23:00,2011-11-09 15:23:00,0,76.8,1.0,Low
1215,13993,3466.36,9,2011-01-13 10:43:00,2011-10-28 09:06:00,287,385.1511111111111,0.8517350157728707,High
1216,13994,2313.14,6,2011-07-14 18:28:00,2011-12-06 11:05:00,144,385.5233333333333,1.0344827586206897,High
1217,13995,1393.69,5,2011-04-08 08:20:00,2011-11-24 14:22:00,230,278.738,0.5769230769230769,High
1218,13999,3901.81,12,2010-12-13 11:23:00,2011-11-29 13:40:00,351,325.1508333333333,0.9448818897637796,High
1219,14000,635.66,1,2011-05-12 16:50:00,2011-05-12 16:50:00,0,635.66,1.0,Medium
1220,14001,2043.08,3,2010-12-01 12:58:00,2011-10-25 10:31:00,327,681.0266666666666,0.25210084033613445,High
1221,14002,529.73,2,2011-07-06 14:59:00,2011-07-28 15:55:00,22,264.865,1.1538461538461537,Medium
1222,14004,4582.64,7,2011-02-24 09:28:00,2011-10-27 14:40:00,245,654.6628571428572,0.7636363636363637,High
1223,14005,2874.7200000000003,5,2011-05-08 10:33:00,2011-11-30 12:41:00,206,574.9440000000001,0.6355932203389831,High
1224,14006,962.19,3,2011-01-31 15:11:00,2011-08-16 09:39:00,196,320.73,0.39823008849557523,Medium
1225,14009,695.61,2,2011-05-18 13:00:00,2011-05-25 15:47:00,7,347.805,1.6216216216216215,Medium
1226,14012,328.8,1,2011-03-07 12:26:00,2011-03-07 12:26:00,0,328.8,1.0,Low
1227,14013,473.02,3,2011-03-09 08:59:00,2011-08-21 15:01:00,165,157.67333333333332,0.46153846153846156,Medium
1228,14014,505.18,1,2011-09-23 13:18:00,2011-09-23 13:18:00,0,505.18,1.0,Medium
1229,14015,917.34,1,2011-10-18 10:02:00,2011-10-18 10:02:00,0,917.34,1.0,Medium
1230,14016,4341.21,4,2010-12-17 14:21:00,2011-07-01 11:29:00,195,1085.3025,0.5333333333333333,High
1231,14019,1421.61,3,2011-07-24 15:39:00,2011-10-24 10:13:00,91,473.86999999999995,0.7438016528925621,High
1232,14020,642.8,2,2011-09-12 15:32:00,2011-11-23 09:22:00,71,321.4,0.594059405940594,Medium
1233,14021,631.9,3,2011-03-28 15:10:00,2011-07-07 15:46:00,101,210.63333333333333,0.6870229007633587,Medium
1234,14022,440.0,1,2011-04-28 14:39:00,2011-04-28 14:39:00,0,440.0,1.0,Medium
1235,14023,584.0699999999999,2,2011-04-03 15:50:00,2011-12-02 13:58:00,242,292.03499999999997,0.22058823529411764,Medium
1236,14024,327.7,2,2011-08-07 13:31:00,2011-08-10 11:30:00,2,163.85,1.875,Low
1237,14027,104.82,1,2011-10-10 09:01:00,2011-10-10 09:01:00,0,104.82,1.0,Low
1238,14029,467.65999999999997,2,2011-07-18 16:57:00,2011-10-07 14:46:00,80,233.82999999999998,0.5454545454545455,Medium
1239,14030,2360.09,8,2010-12-08 16:11:00,2011-11-21 16:48:00,348,295.01125,0.6349206349206349,High
1240,14031,17286.86,19,2010-12-02 16:34:00,2011-12-02 17:13:00,365,909.8347368421053,1.4430379746835444,High
1241,14032,2975.59,11,2010-12-08 10:53:00,2011-12-07 15:23:00,364,270.5081818181818,0.8375634517766498,High
1242,14034,651.8199999999999,3,2011-07-05 13:06:00,2011-11-17 14:02:00,135,217.2733333333333,0.5454545454545454,Medium
1243,14035,1428.02,5,2011-02-15 12:48:00,2011-11-11 10:03:00,268,285.604,0.5033557046979865,High
1244,14036,626.65,1,2011-02-28 09:26:00,2011-02-28 09:26:00,0,626.65,1.0,Medium
1245,14037,147.2,2,2010-12-10 11:39:00,2011-06-16 13:57:00,188,73.6,0.27522935779816515,Low
1246,14038,1560.38,3,2011-05-16 14:05:00,2011-09-22 13:37:00,128,520.1266666666667,0.569620253164557,High
1247,14039,152.2,1,2011-11-06 13:48:00,2011-11-06 13:48:00,0,152.2,1.0,Low
1248,14040,3614.92,12,2011-01-12 14:57:00,2011-10-30 12:42:00,290,301.24333333333334,1.125,High
1249,14041,141.41,1,2011-03-18 13:25:00,2011-03-18 13:25:00,0,141.41,1.0,Low
1250,14044,652.82,4,2011-02-03 11:39:00,2011-11-13 12:05:00,283,163.205,0.38338658146964855,Medium
1251,14045,1659.75,4,2010-12-01 11:32:00,2011-08-22 15:27:00,264,414.9375,0.4081632653061224,High
1252,14046,154.99,1,2011-02-28 14:48:00,2011-02-28 14:48:00,0,154.99,1.0,Low
1253,14047,1308.6100000000001,5,2010-12-02 10:09:00,2011-12-01 11:43:00,364,261.72200000000004,0.3807106598984772,High
1254,14048,409.93,1,2011-02-07 14:53:00,2011-02-07 14:53:00,0,409.93,1.0,Medium
1255,14049,5681.719999999999,4,2011-01-26 11:27:00,2011-11-23 12:20:00,301,1420.4299999999998,0.36253776435045315,High
1256,14050,746.36,2,2011-08-25 13:46:00,2011-11-08 10:00:00,74,373.18,0.5769230769230769,Medium
1257,14051,15610.390000000001,23,2010-12-08 12:49:00,2011-12-09 10:20:00,365,678.7126086956522,1.7468354430379747,High
1258,14052,225.36,1,2011-11-20 12:30:00,2011-11-20 12:30:00,0,225.36,1.0,Low
1259,14053,260.25,2,2011-07-03 12:21:00,2011-08-07 14:27:00,35,130.125,0.9230769230769229,Low
1260,14054,92.46,1,2011-10-05 15:49:00,2011-10-05 15:49:00,0,92.46,1.0,Low
1261,14055,725.6400000000001,1,2011-08-25 15:04:00,2011-08-25 15:04:00,0,725.6400000000001,1.0,Medium
1262,14056,8214.65,23,2011-02-28 15:19:00,2011-12-08 13:36:00,282,357.1586956521739,2.2115384615384617,High
1263,14057,6217.96,17,2010-12-14 12:11:00,2011-11-16 10:32:00,336,365.76235294117646,1.3934426229508197,High
1264,14059,183.6,1,2011-03-18 10:06:00,2011-03-18 10:06:00,0,183.6,1.0,Low
1265,14060,6140.42,19,2010-12-02 12:11:00,2011-12-05 12:29:00,368,323.18,1.4321608040201004,High
1266,14062,10464.85,12,2010-12-10 15:56:00,2011-11-30 10:04:00,354,872.0708333333333,0.9375,High
1267,14064,1353.7399999999998,5,2011-03-10 12:59:00,2011-11-10 13:14:00,245,270.74799999999993,0.5454545454545455,High
1268,14066,152.55,1,2011-03-18 12:21:00,2011-03-18 12:21:00,0,152.55,1.0,Low
1269,14067,374.7,2,2011-09-04 12:00:00,2011-10-07 10:21:00,32,187.35,0.9677419354838711,Low
1270,14068,265.85,1,2011-01-23 16:02:00,2011-01-23 16:02:00,0,265.85,1.0,Low
1271,14071,1438.82,8,2011-03-20 11:33:00,2011-12-06 12:27:00,261,179.8525,0.8247422680412372,High
1272,14073,151.04,1,2011-11-07 15:49:00,2011-11-07 15:49:00,0,151.04,1.0,Low
1273,14075,942.26,3,2011-03-23 16:35:00,2011-12-05 08:38:00,256,314.08666666666664,0.3146853146853147,Medium
1274,14076,122.47,1,2011-08-02 15:19:00,2011-08-02 15:19:00,0,122.47,1.0,Low
1275,14077,499.41999999999996,5,2011-03-10 15:52:00,2011-10-30 12:35:00,233,99.88399999999999,0.570342205323194,Medium
1276,14078,1049.37,6,2010-12-01 12:54:00,2011-08-30 12:16:00,271,174.89499999999998,0.5980066445182725,Medium
1277,14079,375.1,1,2011-08-07 12:10:00,2011-08-07 12:10:00,0,375.1,1.0,Low
1278,14080,45.599999999999994,1,2011-11-07 11:09:00,2011-11-07 11:09:00,0,45.599999999999994,1.0,Low
1279,14081,934.52,2,2010-12-05 15:47:00,2011-02-10 16:17:00,67,467.26,0.6185567010309279,Medium
1280,14082,182.25,1,2010-12-10 11:02:00,2010-12-10 11:02:00,0,182.25,1.0,Low
1281,14083,1018.4300000000001,9,2010-12-03 12:24:00,2011-12-05 13:14:00,367,113.1588888888889,0.6801007556675064,Medium
1282,14085,4448.54,18,2010-12-06 12:39:00,2011-12-07 13:46:00,366,247.14111111111112,1.3636363636363638,High
1283,14087,194.42,1,2011-12-07 12:41:00,2011-12-07 12:41:00,0,194.42,1.0,Low
1284,14088,50491.81,13,2011-01-21 13:07:00,2011-11-29 16:16:00,312,3883.9853846153846,1.1403508771929824,High
1285,14089,161.0,1,2011-10-14 10:38:00,2011-10-14 10:38:00,0,161.0,1.0,Low
1286,14090,76.32000000000001,1,2011-01-19 10:51:00,2011-01-19 10:51:00,0,76.32000000000001,1.0,Low
1287,14092,4076.91,14,2010-12-16 15:47:00,2011-12-02 12:13:00,350,291.2078571428571,1.105263157894737,High
1288,14093,442.85,1,2011-11-27 16:27:00,2011-11-27 16:27:00,0,442.85,1.0,Medium
1289,14096,65164.79,17,2011-08-30 10:49:00,2011-12-05 17:17:00,97,3833.2229411764706,4.015748031496063,High
1290,14098,147.35,1,2011-11-03 10:13:00,2011-11-03 10:13:00,0,147.35,1.0,Low
1291,14099,3104.17,11,2010-12-20 11:14:00,2011-11-23 13:53:00,338,282.1972727272727,0.8967391304347826,High
1292,14100,194.9,1,2011-07-25 11:01:00,2011-07-25 11:01:00,0,194.9,1.0,Low
1293,14101,5976.79,6,2011-01-17 13:09:00,2011-09-27 12:28:00,252,996.1316666666667,0.6382978723404255,High
1294,14102,1360.28,5,2011-10-26 12:46:00,2011-12-04 15:38:00,39,272.056,2.173913043478261,High
1295,14104,216.20999999999998,2,2011-06-27 12:49:00,2011-07-08 12:50:00,11,108.10499999999999,1.4634146341463414,Low
1296,14105,1266.23,1,2011-04-14 17:58:00,2011-04-14 17:58:00,0,1266.23,1.0,High
1297,14107,2703.23,7,2010-12-10 13:29:00,2011-10-19 12:12:00,312,386.17571428571426,0.6140350877192983,High
1298,14108,597.91,2,2011-08-30 11:32:00,2011-11-09 10:41:00,70,298.955,0.6,Medium
1299,14109,144.2,1,2011-09-28 10:18:00,2011-09-28 10:18:00,0,144.2,1.0,Low
1300,14110,5683.150000000001,12,2011-03-18 09:59:00,2011-12-06 12:26:00,263,473.59583333333336,1.228668941979522,High
1301,14111,692.85,4,2011-04-12 11:36:00,2011-11-25 13:44:00,227,173.2125,0.4669260700389105,Medium
1302,14112,2915.15,7,2011-03-09 11:28:00,2011-11-17 12:30:00,253,416.45,0.7420494699646643,High
1303,14113,1840.42,4,2010-12-20 12:14:00,2011-12-06 12:18:00,351,460.105,0.31496062992125984,High
1304,14114,386.53,2,2011-01-13 11:05:00,2011-03-11 09:42:00,56,193.265,0.6976744186046512,Low
1305,14116,1382.74,5,2011-08-10 12:44:00,2011-11-20 10:29:00,101,276.548,1.1450381679389312,High
1306,14117,90.0,1,2011-07-19 09:49:00,2011-07-19 09:49:00,0,90.0,1.0,Low
1307,14121,2780.15,4,2011-10-11 10:39:00,2011-12-06 12:19:00,56,695.0375,1.3953488372093024,High
1308,14124,419.58000000000004,1,2011-09-16 13:32:00,2011-09-16 13:32:00,0,419.58000000000004,1.0,Medium
1309,14125,2740.43,3,2011-09-22 15:40:00,2011-11-29 12:47:00,67,913.4766666666666,0.9278350515463918,High
1310,14126,706.1300000000001,3,2011-11-29 12:21:00,2011-12-02 11:45:00,2,235.3766666666667,2.8125,Medium
1311,14127,709.71,3,2011-02-02 12:26:00,2011-08-09 10:49:00,187,236.57000000000002,0.4147465437788018,Medium
1312,14128,637.5,2,2011-03-29 10:49:00,2011-10-10 12:00:00,195,318.75,0.26666666666666666,Medium
1313,14129,1123.8600000000001,5,2011-03-24 08:44:00,2011-12-08 11:02:00,259,224.77200000000002,0.5190311418685122,Medium
1314,14130,483.86,1,2011-01-24 16:05:00,2011-01-24 16:05:00,0,483.86,1.0,Medium
1315,14132,3586.0299999999997,11,2011-06-09 12:04:00,2011-12-07 13:35:00,181,326.00272727272727,1.5639810426540284,High
1316,14133,605.64,3,2011-01-28 11:27:00,2011-08-02 11:34:00,186,201.88,0.41666666666666663,Medium
1317,14135,4690.31,15,2010-12-02 10:27:00,2011-12-08 11:38:00,371,312.68733333333336,1.1221945137157108,High
1318,14138,982.3800000000001,2,2011-10-07 09:38:00,2011-12-08 12:44:00,62,491.19000000000005,0.6521739130434783,Medium
